Annee (0);jour (0);mois (0);dist ÌÊ la cÌ«te (nq);zone;lat (0);long(0);type(0);pavillon;statut de l'attaque(0);type d'attaque(0);Nombre P  Min;Nombre P  max;nombre embarcation;Vol ÌÊ bord; Kidnapping;blessÌ©es; meurtre;Knives ;RPG;descriptif;latitude;longitude;quinzaine_week;new_type;newDescriptif;Guns;mousson;distance au port
2012.0;26.0;3.0;;BCD;05:21S;049:18E;Tanker;Hong Kong;Steaming;Fired upon;-1;-1;;0;0;0;0;0;0;four armed pirates in a skiff chased and fired 30 rounds on the tanker underway. the tanker enforced anti piracy measures and onboard security team returned fire resulting in the skiff aborting the attack and moved away. the crew and vessel safe.;-5.35;49.3;6.0;Tanker;four armed pirates in a skiff chased and fired 30 rounds on the tanker underway. the tanker enforced anti piracy measures and onboard security team returned fire resulting in the skiff aborting the attack and moved away. the crew and vessel safe.;0;0;688.453632464
2012.0;26.0;3.0;;BCD;16:32N;059:25E;Research Vessel;Panama;Steaming;Attempted;-1;-1;;0;0;0;0;0;0;a research vessel underway was approached by armed pirates in a speed boat. at a distance of 0.5nm the onboard security team fired warning shots resulting in the pirates aborting and moving away. crew and ship safe.;16.5333333333;59.4166666667;6.0;Offshore Exploitation;a research vessel underway was approached by armed pirates in a speed boat. at a distance of 0.5nm the onboard security team fired warning shots resulting in the pirates aborting and moving away. crew and ship safe.;0;0;577.629573198
2012.0;27.0;3.0;;BCD;08:30.6N;076:31.8E;Container;Liberia;Steaming;Attempted;-1;-1;;0;0;0;0;0;0;while underway a container ship noticed around seven skiffs off the stbd bow. a dhow was also noticed approximately 1nm away from the skiffs. as the ship approached five skiffs crossed over to the port side. one skiff each from the port side and stbd side were seen approaching the ship. alarm raised and security guards alerted. as the skiffs closed to around 700meters from the ship the security guards fired warning flares and showed their weapons resulting in the skiffs stopping. the skiffs were observed to follow the ship for nearly 1nm before aborting. the pirates appeared to have binoculars.;8.50166666667;76.5188888889;6.0;Other;while underway a container ship noticed around seven skiffs off the stbd bow. a dhow was also noticed approximately 1nm away from the skiffs. as the ship approached five skiffs crossed over to the port side. one skiff each from the port side and stbd side were seen approaching the ship. alarm raised and security guards alerted. as the skiffs closed to around 700meters from the ship the security guards fired warning flares and showed their weapons resulting in the skiffs stopping. the skiffs were observed to follow the ship for nearly 1nm before aborting. the pirates appeared to have binoculars.;0;0;164.386458954
2012.0;4.0;4.0;;BCD;21:37N;059:59E;Bulk Carrier;Bahamas;Steaming;Fired upon;6;6;;0;0;0;0;0;0;around four to six pirates armed with automatic rifles in a skiff chased and fired upon a bulk carrier underway. master raised alarm, activated distress alert, took evasive manoeuvres and all non essential crew mustered in the citadel. the onboard armed security team returned fire resulting in the pirates aborting the attack and moving away.;21.6166666667;59.9833333333;7.0;Vehicle Carrier;around four to six pirates armed with automatic rifles in a skiff chased and fired upon a bulk carrier underway. master raised alarm, activated distress alert, took evasive manoeuvres and all non essential crew mustered in the citadel. the onboard armed security team returned fire resulting in the pirates aborting the attack and moving away.;1;0;266.609069808
2012.0;9.0;4.0;;BCD;12:13.1N;061:49.9E;Chemical Tanker;Singapore;Steaming;Attempted;6;6;;0;0;0;0;0;1;duty lookout onboard the tanker underway noticed a mother vessel lowering a skiff. the skiff with six pirates armed with rpg and automatic weapons approached the tanker at high speed. alarm sounded and non essential crew retreated into the citadel. onboard armed security team fired warning shots at the approaching skiff at a distance of 500 meters. the skiff was observed to stop and return to the mother vessel. crew and ship safe.;12.2169444444;61.8191666667;7.0;Tanker;duty lookout onboard the tanker underway noticed a mother vessel lowering a skiff. the skiff with six pirates armed with rpg and automatic weapons approached the tanker at high speed. alarm sounded and non essential crew retreated into the citadel. onboard armed security team fired warning shots at the approaching skiff at a distance of 500 meters. the skiff was observed to stop and return to the mother vessel. crew and ship safe.;1;0;990.245403867
2012.0;13.0;4.0;;BCD;11:18.8S;041:00.2E;Bulk Carrier;Philippines;Steaming;Fired upon;7;7;;0;0;0;0;0;0;seven pirates armed with guns in a skiff chased and fired upon a bulk carrier underway. master raised alarm, took evasive manoeuvres, and crew mustered. after chasing the ship for 20 minutes the pirates aborted the attempted attack due to the hardening measures taken by the ship and the adverse sea conditions.;-11.3022222222;41.0005555556;7.0;Vehicle Carrier;seven pirates armed with guns in a skiff chased and fired upon a bulk carrier underway. master raised alarm, took evasive manoeuvres, and crew mustered. after chasing the ship for 20 minutes the pirates aborted the attempted attack due to the hardening measures taken by the ship and the adverse sea conditions.;1;0;144.174297718
2012.0;14.0;4.0;;BCD;16:54N;065:59E;Chemical Tanker;Hong Kong;Steaming;Attempted;7;7;;0;0;0;0;0;0;seven pirates armed with guns in a skiff approached a chemical tanker underway at high speed. alarm sounded and armed security team mustered. when the skiff was 0.5nm from the tanker the armed security team fired warning shots and the skiff aborted the approach. a mother vessel was sighted in the vicinity.;16.9;65.9833333333;7.0;Tanker;seven pirates armed with guns in a skiff approached a chemical tanker underway at high speed. alarm sounded and armed security team mustered. when the skiff was 0.5nm from the tanker the armed security team fired warning shots and the skiff aborted the approach. a mother vessel was sighted in the vicinity.;1;0;731.595798867
2012.0;7.0;5.0;;BCD;08:17.7N;056:29.8E;Container;Bahamas;Steaming;Attempted;-1;-1;;0;0;0;0;0;0;pirates in three skiffs approached and attempted to board a container ship underway. alarm sounded and all non essential crew mustered in the citadel. rocket parachute flares fired to warn the approaching skiffs. when the skiffs closed to less than 0.5nm the onboard armed security team fired warning shots resulting in the skiffs aborting the attack and moving away.;8.28527777778;56.4855555556;9.0;Other;pirates in three skiffs approached and attempted to board a container ship underway. alarm sounded and all non essential crew mustered in the citadel. rocket parachute flares fired to warn the approaching skiffs. when the skiffs closed to less than 0.5nm the onboard armed security team fired warning shots resulting in the skiffs aborting the attack and moving away.;0;0;995.316234107
2012.0;9.0;5.0;;BCD;10:40N;060:04E;Tanker;Malta;Steaming;Fired upon;-1;-1;;0;0;0;0;0;1;pirates in two skiffs armed with ak47 and rpg approached the tanker underway. at a distance of 50meters from the tanker the pirates fired seven rpg rounds and more than 300 rounds from ak47. effective anti piracy measures resulted in the skiffs aborting and moving away. no injuries to crew however the tanker sustained damage due to the firing.;10.6666666667;60.0666666667;9.0;Tanker;pirates in two skiffs armed with ak47 and rpg approached the tanker underway. at a distance of 50meters from the tanker the pirates fired seven rpg rounds and more than 300 rounds from ak47. effective anti piracy measures resulted in the skiffs aborting and moving away. no injuries to crew however the tanker sustained damage due to the firing.;0;0;954.280020614
2012.0;10.0;5.0;;BCD;14:18N;058:27E;Chemical Tanker;Gibraltar;Steaming;Fired upon;6;6;;0;0;0;0;0;0;six pirates in a skiff approached and fired upon the tanker underway from a distance of 500meters. the armed security team returned fire resulting in the skiff aborting and moving away.;14.3;58.45;9.0;Tanker;six pirates in a skiff approached and fired upon the tanker underway from a distance of 500meters. the armed security team returned fire resulting in the skiff aborting and moving away.;0;0;558.506051316
2012.0;18.0;5.0;;BCD;25:20.9N;057:34.6E;Tanker;Panama;Steaming;Attempted;-1;-1;;0;0;0;0;0;0;three skiffs chased the tanker underway and approached close to the stern. alarm sounded, authorities and nearby warship contacted. later the skiffs aborted the boarding and moved away.;25.3358333333;57.5683333333;10.0;Tanker;three skiffs chased the tanker underway and approached close to the stern. alarm sounded, authorities and nearby warship contacted. later the skiffs aborted the boarding and moved away.;0;0;120.979273398
2012.0;23.0;5.0;;BCD;25:29.6N;057:16.8E;General Cargo;USA;Steaming;Fired upon;-1;-1;;0;0;0;0;0;0;d/o onboard a general cargo ship underwaynoticed a group of 10 skiffs at a distance of 2nm from the ship on the stbd side. the forward skiff broke off from the group and approached the ship at a speed of 20-25 knots. master and security team informed.  alarm raised, fire hoses and ssas activated. authorities and navies informed. the ship increased speed and commenced manoeuvring away from the skiffs. as the skiffs closed in to 500meters the armed security team fired warning shots. the skiffs ignored the warning shots and continued to approach aggressively and weapons were sighted on the skiffs. as the skiffs closed in to 300meters the security team once again fired at the skiffs and it was noticed that the skiffs returned fire towards the ship. eleven additional skiffs were sighted on the port side advancing towards the ship. as the security team fired warning shots these skiffs stopped and moved away. the skiffs on the stbd side continued to chase the ship and then after around 12 minutes from the initial approach the skiffs moved away towards a large dhow in the vicinity. no damages and no injuries to crew.;25.485;57.2688888889;10.0;Vehicle Carrier;d/o onboard a general cargo ship underwaynoticed a group of 10 skiffs at a distance of 2nm from the ship on the stbd side. the forward skiff broke off from the group and approached the ship at a speed of 20-25 knots. master and security team informed.  alarm raised, fire hoses and ssas activated. authorities and navies informed. the ship increased speed and commenced manoeuvring away from the skiffs. as the skiffs closed in to 500meters the armed security team fired warning shots. the skiffs ignored the warning shots and continued to approach aggressively and weapons were sighted on the skiffs. as the skiffs closed in to 300meters the security team once again fired at the skiffs and it was noticed that the skiffs returned fire towards the ship. eleven additional skiffs were sighted on the port side advancing towards the ship. as the security team fired warning shots these skiffs stopped and moved away. the skiffs on the stbd side continued to chase the ship and then after around 12 minutes from the initial approach the skiffs moved away towards a large dhow in the vicinity. no damages and no injuries to crew.;0;0;91.9927892207
