;Unnamed: 0;Unnamed: 0.1;Annee (0);jour (0);mois (0);dist cote (nq);zone;lat (0);long(0);type(0);pavillon;statut de l'attaque(0);type d'attaque(0);Nombre P  Min;Nombre P  max;nombre embarcation;Vol a bord; Kidnapping;blessees; meurtre;Knives ;RPG;descriptif;latitude;longitude;quinzaine_week;newDescriptif;Guns;mousson;distance au port;distance_shorline;lat_area;lon_area
756;756;756;2011;18;7;;BCD;14:36.1N;042:19.1E;LPG Tanker;Singapore;Steaming;Attempted;-1;-1;;0;0;0;0;0;0;0710 UTC Steaming Attempted Stella Kosan LPG Tanker Singapore 9175 9373591 14:36.1N дус 042:19.1E (Around 38 NM WSW of Al Hudaydah, Yemen), Red Sea Nine skiffs followed the tanker underway and then surrounded her. One skiff with six men suddenly turned towards the tanker. Master took evasive manoeuvres and when the skiff closed to 50-60 metres fuel cans and weapons were sighted. The security team onboard the tanker fired a flare towards the skiff, which was ignored by the skiff. The security team then fired two warning shots which resulted in the skiffs moving away.;14.6002777778;42.3169444444;14.0;0710 utc steaming attempted stella kosan lpg tanker singapore 9175 9373591 14:36.1n дус 042:19.1e (around 38 nm wsw of al hudaydah, yemen), red sea nine skiffs followed the tanker underway and then surrounded her. one skiff with six men suddenly turned towards the tanker. master took evasive manoeuvres and when the skiff closed to 50-60 metres fuel cans and weapons were sighted. the security team onboard the tanker fired a flare towards the skiff, which was ignored by the skiff. the security team then fired two warning shots which resulted in the skiffs moving away.;0;1;71.2120941276;67.1267386798;26;12
757;757;757;2011;20;7;;BCD;13:25.9N;042:41.6E;Tanker;Marshall Islands;Steaming;Fired upon;7;7;;0;0;0;0;0;0;1540 UTC Steaming Fired upon Front Pride Tanker Marshall Islands 79978 9018464 13:25.9N дус 042:41.6E (Around 24 NM North of Assab, Eritrea), Red Sea A tanker was chased and fired upon by six to seven pirates wearing dark clothes in a skiff. Master increased speed and mustered crew. Onboard security team released flares and when pirates continued chasing, warning shots were fired resulting in the pirates moving away.;13.4191666667;42.685;14.0;1540 utc steaming fired upon front pride tanker marshall islands 79978 9018464 13:25.9n дус 042:41.6e (around 24 nm north of assab, eritrea), red sea a tanker was chased and fired upon by six to seven pirates wearing dark clothes in a skiff. master increased speed and mustered crew. onboard security team released flares and when pirates continued chasing, warning shots were fired resulting in the pirates moving away.;0;1;158.744914284;25.5597658004;25;12
758;758;758;2011;20;7;;BCD;13:29.6N;042:35.9E;Product Tanker;Panama;Steaming;Attempted;6;6;;0;0;0;0;0;0;1345 UTC Steaming Attempted Fortune Victoria Product Tanker Panama 40953 9321196 13:29.6N дус 042:35.9E (Around 30 NM NxW of Assab, Eritrea), Red Sea A tanker underway noticed one white coloured skiff and one dark coloured skiff with six pirates in each skiff at a distance of 1.5nm. The dark coloured skiff approached the tanker at a speed of 15 knots. Master raised alarm and took evasive manoeuvres. When the skiff closed to 0.6nm, the onboard armed security team fired a rocket parachute at the skiff, which was ignored by the skiff. At a distance of 0.5nm the armed guards noticed three rifles, a ladder and a pole in the skiff and fired a warning shot resulting in the pirates aborting the attack.;13.485;42.5858333333;14.0;1345 utc steaming attempted fortune victoria product tanker panama 40953 9321196 13:29.6n дус 042:35.9e (around 30 nm nxw of assab, eritrea), red sea a tanker underway noticed one white coloured skiff and one dark coloured skiff with six pirates in each skiff at a distance of 1.5nm. the dark coloured skiff approached the tanker at a speed of 15 knots. master raised alarm and took evasive manoeuvres. when the skiff closed to 0.6nm, the onboard armed security team fired a rocket parachute at the skiff, which was ignored by the skiff. at a distance of 0.5nm the armed guards noticed three rifles, a ladder and a pole in the skiff and fired a warning shot resulting in the pirates aborting the attack.;1;1;153.825331568;26.4625031092;25;12
759;759;759;2011;21;7;;BCD;13:25.0N;042:50.6E;Tanker;Malta;Steaming;Attempted;16;16;;0;0;0;0;0;0;1130 LT Steaming Attempted AbadehTanker  Malta 56068 9187655 13:25.0N дус042:50.6E (Around 24 NM NxE of Assab, Eritrea), Red Sea Sixteen pirates in four skiffs approached the tanker underway. Master increased speed and carried out evasive manoeuvres. The skiffs closed to 300 meters from the tanker but were unable to close further due to the tankerду»s increased speed and manoeuvring and aborted the attempt.;13.4166666667;42.835;14.0;1130 lt steaming attempted abadehtanker  malta 56068 9187655 13:25.0n дус042:50.6e (around 24 nm nxe of assab, eritrea), red sea sixteen pirates in four skiffs approached the tanker underway. master increased speed and carried out evasive manoeuvres. the skiffs closed to 300 meters from the tanker but were unable to close further due to the tankerду»s increased speed and manoeuvring and aborted the attempt.;0;1;157.09986924;37.1440377948;25;13
760;760;760;2011;21;7;;BCD;13:29N;042:36E;General Cargo;Marshall Islands;Steaming;Fired upon;6;6;;0;0;0;0;0;0;1118 UTC Steaming Fired upon F Blue General Cargo  Marshall Islands 7662 9065900 13:29N дус 042:36E (Around 30 NM NxW of Assab, Eritrea), Red Sea Six pirates in a skiff chased and fired upon the ship underway. Master raised alarm and crew proceeded to the citadel. The onboard armed security took their positions and made their presence known. Seeing the security the pirates aborted the attack and moved away. The incident was reported to a warship.;13.4833333333;42.6;14.0;1118 utc steaming fired upon f blue general cargo  marshall islands 7662 9065900 13:29n дус 042:36e (around 30 nm nxw of assab, eritrea), red sea six pirates in a skiff chased and fired upon the ship underway. master raised alarm and crew proceeded to the citadel. the onboard armed security took their positions and made their presence known. seeing the security the pirates aborted the attack and moved away. the incident was reported to a warship.;0;1;153.638801467;27.8841225307;25;12
761;761;761;2011;22;7;;BCD;12:56N;048:30E;General Cargo;Ethiopia;Steaming;Fired upon;-1;-1;;0;0;0;0;0;0;1029 UTC Steaming Fired upon Andinet General Cargo Ethiopia 11731 8318544 12:56N дус 048:30E, Gulf of Aden Armed pirates in a skiff fired upon the ship underway. Master took evasive manoeuvres and managed to evade the attack. Warship in the vicinity approached the ship and managed to stop and board the skiff.;12.9333333333;48.5;14.0;1029 utc steaming fired upon andinet general cargo ethiopia 11731 8318544 12:56n дус 048:30e, gulf of aden armed pirates in a skiff fired upon the ship underway. master took evasive manoeuvres and managed to evade the attack. warship in the vicinity approached the ship and managed to stop and board the skiff.;0;1;387.33361296;117.754765271;24;19
762;762;762;2011;22;7;;BCD;13:00.4N;048:22.0E;Container;United Kingdom;Steaming;Attempted;-1;-1;;0;0;0;0;0;0;0942 UTC Steaming Attempted Ever Ethic Container  United Kingdom 76067 9241293 13:00.4N дус 048:22.0E, Gulf of Aden Six armed pirates in a skiff chased the ship underway. Master raised the alarm, took evasive manoeuvres, increased speed to maximum and contacted the coalition forces. The ship managed to evade the attempt.;13.0011111111;48.3666666667;14.0;0942 utc steaming attempted ever ethic container  united kingdom 76067 9241293 13:00.4n дус 048:22.0e, gulf of aden six armed pirates in a skiff chased the ship underway. master raised the alarm, took evasive manoeuvres, increased speed to maximum and contacted the coalition forces. the ship managed to evade the attempt.;0;1;373.155079284;108.794585587;24;19
763;763;763;2011;22;7;;BCD;13:31.7N;042:42.2E;Tanker;Marshall Islands;Steaming;Attempted;6;6;;0;0;0;0;0;0;0536 UTC Steaming Attempted Front Splendour Tanker Marshall Islands 79979 9104885 13:31.7N дус 042:42.2E (Around 30 NM North of Assab, Eritrea), Red Sea Three skiffs with five to six pirates in each skiff were noticed by a tanker underway. One skiff suddenly approached the tanker. Master released two flares when the skiff closed in to 700 metres. The skiff doing 20 knots ignored the warning flares and continued chasing the tanker. As the skiff closed in nearer, onboard security team fired a flare and one warning shot resulting in the skiff moving away towards the other two skiffs. Coalition warship was informed and a helicopter was dispatched.;13.5186111111;42.7005555556;14.0;0536 utc steaming attempted front splendour tanker marshall islands 79979 9104885 13:31.7n дус 042:42.2e (around 30 nm north of assab, eritrea), red sea three skiffs with five to six pirates in each skiff were noticed by a tanker underway. one skiff suddenly approached the tanker. master released two flares when the skiff closed in to 700 metres. the skiff doing 20 knots ignored the warning flares and continued chasing the tanker. as the skiff closed in nearer, onboard security team fired a flare and one warning shot resulting in the skiff moving away towards the other two skiffs. coalition warship was informed and a helicopter was dispatched.;0;1;147.616538012;35.8914057226;25;12
764;764;764;2011;23;7;;BCD;13:41.3N;042:57.4E;Container;United Kingdom;Steaming;Attempted;-1;-1;;0;0;0;0;0;0;0523 UTC Steaming Attempted Ever Ethic Container  United Kingdom 76067 9241293 13:41.3N дус 042:57.4E (Around 40 NM NxE of Assab, Eritrea), Red Sea Pirates in two skiffs approached the ship underway. Master raised alarm, increased speed, took evasive manoeuvres and crew activated fire hoses. The pirates chased the ship and later aborted the attempted attack. At 0646 UTC, another skiff rushed out from Abu-Ali Island towards the ship at high speed. Due to the razor wire rigged along the shipду»s side and the evasive manoeuvres the pirates aborted the attack. A mother vessel was sighted in the vicinity.;13.6841666667;42.9511111111;14.0;0523 utc steaming attempted ever ethic container  united kingdom 76067 9241293 13:41.3n дус 042:57.4e (around 40 nm nxe of assab, eritrea), red sea pirates in two skiffs approached the ship underway. master raised alarm, increased speed, took evasive manoeuvres and crew activated fire hoses. the pirates chased the ship and later aborted the attempted attack. at 0646 utc, another skiff rushed out from abu-ali island towards the ship at high speed. due to the razor wire rigged along the shipду»s side and the evasive manoeuvres the pirates aborted the attack. a mother vessel was sighted in the vicinity.;0;1;127.160226274;33.9235306639;25;13
765;765;765;2011;6;8;;BCD;13:07.2N;043:04.9E;Bulk Carrier;Liberia;Steaming;Fired upon;8;8;;0;0;0;0;0;0;1505 UTC Steaming Fired upon Vogebulker Bulk Carrier  Liberia 86192 9174658 13:07.2N дус 043:04.9E (Around 24 NM NxW of Assab, Eritrea), Red Sea Twelve skiffs with five to eight pirates in each skiff approached the ship underway. As the skiff closed in, guns and ladders were noticed. Warning flares were deployed by the onboard security team. The skiffs continued to approach the ship at 17 knots. At a distance of around 300 meters, on the command of the Master, the onboard security team fired warning shots resulting in most of the skiffs falling back and circling the ship. Two skiffs continued to chase the ship and returned fire. The skiffs and the security team exchanged fire and after 30 minutes and numerous approaches the skiffs aborted and moved away.;13.1172222222;43.0691666667;15.0;1505 utc steaming fired upon vogebulker bulk carrier  liberia 86192 9174658 13:07.2n дус 043:04.9e (around 24 nm nxw of assab, eritrea), red sea twelve skiffs with five to eight pirates in each skiff approached the ship underway. as the skiff closed in, guns and ladders were noticed. warning flares were deployed by the onboard security team. the skiffs continued to approach the ship at 17 knots. at a distance of around 300 meters, on the command of the master, the onboard security team fired warning shots resulting in most of the skiffs falling back and circling the ship. two skiffs continued to chase the ship and returned fire. the skiffs and the security team exchanged fire and after 30 minutes and numerous approaches the skiffs aborted and moved away.;1;1;167.922514035;22.6525821559;24;13
