Annee (0);jour (0);mois (0);dist cote (nq);zone;lat (0);long(0);type(0);pavillon;statut de l'attaque(0);type d'attaque(0);Nombre P  Min;Nombre P  max;nombre embarcation;Vol a bord; Kidnapping;blessees; meurtre;Knives ;RPG;descriptif;latitude;longitude;quinzaine_week;newDescriptif;Guns;mousson;distance au port;distance_shorline;lat_area;lon_area;large_area;distance a la base de pirate
2012;18;12;;BCD;11:18.1N;049:09.26E;General Cargo;North Korea;Anchored;Hijacked;-1;-1;;0;0;0;0;0;0;A general cargo ship was detained since 17.11.2012 by Somali authorities for illegal dumping of cargo and ordered to anchor off Bossaso. On 18.12.2012 eight Puntland Maritime Police Force (PMPF) personnel (four policemen and four soldiers) were detailed to guard the ship. The four soldiers took over the ship and forced the Master to sail to another port. It is believed that these four soldiers were paid by a pirate gang to hijack the ship. While en-route one of the soldiers re-joined the four policemen, regained control of the ship and sailed back and returned to Bossaso. The ship arrived and berthed at Bossaso port on 20.12.2012 where all the PMPF personnel (policemen and soldiers) were replaced.   AFRICA (GULF OF ADEN / RED SEA)  Ref Date Time Status Type Name of Ship Type/Flag/Grt/ IMO Number Position Narration;11.3002777778;49.1572222222;24.0;a general cargo ship was detained since 17.11.2012 by somali authorities for illegal dumping of cargo and ordered to anchor off bossaso. on 18.12.2012 eight puntland maritime police force (pmpf) personnel (four policemen and four soldiers) were detailed to guard the ship. the four soldiers took over the ship and forced the master to sail to another port. it is believed that these four soldiers were paid by a pirate gang to hijack the ship. while en-route one of the soldiers re-joined the four policemen, regained control of the ship and sailed back and returned to bossaso. the ship arrived and berthed at bossaso port on 20.12.2012 where all the pmpf personnel (policemen and soldiers) were replaced.   africa (gulf of aden / red sea)  ref date time status type name of ship type/flag/grt/ imo number position narration;0;0;464.533000295;1.70630976799;2.0;16.0;G;2.13925255474
2012;2;3;;BCD;12:56N;049:10E;Dhow;Yemen;Steaming;Hijacked;-1;-1;;0;1;0;0;0;0;Armed pirates attacked the dhow underway enroute from Mukalla to Socotra Island. They took hostage six crewmembers and hijacked the dhow to Somalia. The crew and dhow were released on 28.4.2012 and safely arrived at a safe port.;12.9333333333;49.1666666667;5.0;armed pirates attacked the dhow underway enroute from mukalla to socotra island. they took hostage six crewmembers and hijacked the dhow to somalia. the crew and dhow were released on 28.4.2012 and safely arrived at a safe port.;0;0;459.656847661;133.750814711;4.0;16.0;G;182.528314078
2012;21;4;;BCD;15:20N;052:12E;Fishing Vessel;Yemen;Steaming;Hijacked;-1;-1;;0;0;0;0;0;0;A dhow was reported hijacked by pirates. The dhow was released on 19.5.2012. The crew and dhow safely arrived at a port in Yemen.   AFRICA (EXCLUDING SOMALIA / GULF OF ADEN / RED SEA)  Ref Date Time Status Type Name of Ship Type/Flag/Grt/ IMO Number Position Narration;15.3333333333;52.2;8.0;a dhow was reported hijacked by pirates. the dhow was released on 19.5.2012. the crew and dhow safely arrived at a port in yemen.   africa (excluding somalia / gulf of aden / red sea)  ref date time status type name of ship type/flag/grt/ imo number position narration;0;0;264.116948542;29.4962166001;8.0;21.0;G;402.420788442
2012;17;1;;BCD;13:32N;055:44E;Pipe Layer Vessel;Netherlands;Steaming;Attempted;-1;-1;;0;0;0;0;0;0;Armed pirates in a skiff approached the ship underway. The armed security team onboard showed their weapons and made their presence known. The pirates aborted the approach and moved away.;13.5333333333;55.7333333333;2.0;armed pirates in a skiff approached the ship underway. the armed security team onboard showed their weapons and made their presence known. the pirates aborted the approach and moved away.;0;0;420.626275854;169.579280693;5.0;28.0;G;522.692566811
2012;27;6;;BCD;14:22.59N;054:38.26E;Bulk Carrier;Malta;Steaming;Fired upon;2;2;;0;0;0;0;0;0;Pirates in a dhow approached the ship underway. Master raised alarm and took evasive manoeuvres. As the dhow closed in towards the ship, the onboard armed security team fired warning shots. The dhow ignored the warning shots and continued to approach. Two pirates hiding under a blanket appeared with guns and fired upon the ship. There was an exchange of fire between the onboard security team and the pirates until the pirates aborted the attack and moved away. No injuries to crew. At the time of the incident Master reported wind direction and force as SSW x 7.;14.3830555556;54.6405555556;12.0;pirates in a dhow approached the ship underway. master raised alarm and took evasive manoeuvres. as the dhow closed in towards the ship, the onboard armed security team fired warning shots. the dhow ignored the warning shots and continued to approach. two pirates hiding under a blanket appeared with guns and fired upon the ship. there was an exchange of fire between the onboard security team and the pirates until the pirates aborted the attack and moved away. no injuries to crew. at the time of the incident master reported wind direction and force as ssw x 7.;1;1;291.813856207;194.863439648;6.0;26.0;G;464.510461322
2012;4;1;;BCD;13:10N;049:12E;Bulk Carrier;Marshall Islands;Steaming;Fired upon;5;5;;0;0;0;0;0;0;About five pirates armed with guns in a skiff chased and fired upon the ship underway.  Onboard security team return fire and the skiff turned away and aborted the hijack.;13.1666666667;49.2;1.0;about five pirates armed with guns in a skiff chased and fired upon the ship underway.  onboard security team return fire and the skiff turned away and aborted the hijack.;1;0;464.494198699;112.104534506;4.0;16.0;G;208.373760087
2012;4;1;;BCD;12:14.6N;044:11.8E;Bulk Carrier;Turkey;Steaming;Attempted;-1;-1;;0;0;0;0;0;0;Pirates in a skiff chased and attempted to board the ship underway. The ship enforced anti-piracy measures, increased speed and made evasive manoeuvres resulting in the pirates moving away.;12.235;44.1855555556;1.0;pirates in a skiff chased and attempted to board the ship underway. the ship enforced anti-piracy measures, increased speed and made evasive manoeuvres resulting in the pirates moving away.;0;0;103.662845111;42.2432603136;3.0;7.0;G;553.031157798
2012;4;1;;BCD;12:14N;044:11E;Tanker;India;Steaming;Attempted;4;4;;0;0;0;0;0;0;Four pirates in a skiff maintained a parallel course with the tanker before suddenly increasing speed to 25knots and coming alongside in an attempt to board. No ladders were seen on the skiff. Master raised alarm, commenced evasive manoeuvres and non-essential crew retreated into citadel. Five minutes later, the pirates aborted their attempt and targeted another vessel in the convoy.;12.2333333333;44.1833333333;1.0;four pirates in a skiff maintained a parallel course with the tanker before suddenly increasing speed to 25knots and coming alongside in an attempt to board. no ladders were seen on the skiff. master raised alarm, commenced evasive manoeuvres and non-essential crew retreated into citadel. five minutes later, the pirates aborted their attempt and targeted another vessel in the convoy.;0;0;103.966856509;42.4186487652;3.0;7.0;G;553.235514003
2012;24;1;;BCD;13:11.8N;043:02.65E;Bulk Carrier;Liberia;Steaming;Attempted;4;6;;0;0;0;0;0;0;Security team onboard the ship underway reported two skiffs were approaching the ship. There were a total of seven skiffs in the vicinity. The first skiff had six pirates armed with AK47. No weapons were seen in the second skiff which had four pirates. The ship enforced anti piracy measures, made evasive manoeuvres and two armed guards were placed on the stbd & port bridge wings. Upon sighting the armed guards the skiffs aborted the attack and moved away.;13.1855555556;43.0513888889;2.0;security team onboard the ship underway reported two skiffs were approaching the ship. there were a total of seven skiffs in the vicinity. the first skiff had six pirates armed with ak47. no weapons were seen in the second skiff which had four pirates. the ship enforced anti piracy measures, made evasive manoeuvres and two armed guards were placed on the stbd & port bridge wings. upon sighting the armed guards the skiffs aborted the attack and moved away.;0;0;175.546443293;21.8831598605;5.0;5.0;G;697.824404029
2012;6;2;;BCD;12:48.7N;043:17.9E;Chemical Tanker;Panama;Steaming;Attempted;8;8;;0;0;0;0;0;0;While underway eight pirates in a skiff chased the tanker underway and approached her within 0.05nm. The tanker enforced anti piracy measures, made evasive manoeuvres and all non essential crew mustered into citadel. The pirates aborted the attack and moved away.;12.8019444444;43.2858333333;3.0;while underway eight pirates in a skiff chased the tanker underway and approached her within 0.05nm. the tanker enforced anti piracy measures, made evasive manoeuvres and all non essential crew mustered into citadel. the pirates aborted the attack and moved away.;0;0;134.232076014;18.9088650036;4.0;5.0;G;661.974983696
2012;6;2;;BCD;12:43N;043:17E;LPG Tanker;Singapore;Steaming;Attempted;-1;-1;;0;0;0;0;0;0;Pirates in two skiffs chased a tanker underway and approached within 0.2nm. Anti piracy measures enforced, course altered and vessel managed to evade the attack.;12.7166666667;43.2833333333;3.0;pirates in two skiffs chased a tanker underway and approached within 0.2nm. anti piracy measures enforced, course altered and vessel managed to evade the attack.;0;0;124.854385042;15.571841941;4.0;5.0;G;660.008427605
2012;6;2;;BCD;12:44N;043:19E;General Cargo;Panama;Steaming;Attempted;7;7;;0;0;0;0;0;0;Three skiffs with six to seven pirates in each skiff chased a general cargo shiip and approached within 200metres with intent to board. The ship enforced anti piracy measures and contacted warship on VHF. The skiffs aborted the attack.;12.7333333333;43.3166666667;3.0;three skiffs with six to seven pirates in each skiff chased a general cargo shiip and approached within 200metres with intent to board. the ship enforced anti piracy measures and contacted warship on vhf. the skiffs aborted the attack.;0;0;127.248941987;15.5839966462;4.0;6.0;G;656.913868786
2012;22;2;;BCD;13:30N;050:22E;Tanker;Singapore;Steaming;Fired upon;-1;-1;;0;0;0;0;0;0;A tanker underway sighted a skiff at 1.6nm approaching at around 20knots. A suspicious dhow was sighted in the vicinity. Master sent distress to navies and informed UKMTO. As the skiff approached weapons were sighted and the onboard armed security team fired a warning shot. The pirates immediately fired upon the tanker with AK-47. There was an exchange of fire between the armed team and the pirates with around 50-60 rounds being fired by the pirates before aborting and moving away. A naval helicopter was dispatched.;13.5;50.3666666667;4.0;a tanker underway sighted a skiff at 1.6nm approaching at around 20knots. a suspicious dhow was sighted in the vicinity. master sent distress to navies and informed ukmto. as the skiff approached weapons were sighted and the onboard armed security team fired a warning shot. the pirates immediately fired upon the tanker with ak-47. there was an exchange of fire between the armed team and the pirates with around 50-60 rounds being fired by the pirates before aborting and moving away. a naval helicopter was dispatched.;0;0;547.218982089;150.16838939;5.0;18.0;G;209.49033318
2012;27;2;;BCD;12:29N;043:41E;Bulk Carrier;Malta;Steaming;Attempted;-1;-1;;0;0;0;0;0;0;A bulk carrier underway noticed nine skiffs approaching aggressively from the stbd side and one skiff from the port side. Master raised alarm, increased speed and began evasive manoeuvres. One skiff with 10-15 pirates onboard closed to a distance of less than 1nm and the security team fired warning shots. The skiff stopped its approach for a moment and began to chase the ship again. The security team fired more warning shots resulting in the pirates aborting the attempted attack and rejoining with the other skiffs.;12.4833333333;43.6833333333;4.0;a bulk carrier underway noticed nine skiffs approaching aggressively from the stbd side and one skiff from the port side. master raised alarm, increased speed and began evasive manoeuvres. one skiff with 10-15 pirates onboard closed to a distance of less than 1nm and the security team fired warning shots. the skiff stopped its approach for a moment and began to chase the ship again. the security team fired more warning shots resulting in the pirates aborting the attempted attack and rejoining with the other skiffs.;0;0;115.566421386;24.6217177533;3.0;6.0;G;611.954252773
2012;15;2;;BCD;12:35N;043:20E;Chemical Tanker;Panama;Steaming;Attempted;7;7;;0;0;0;0;0;0;Seven pirates in two skiffs chased a tanker underway. Master raised alarm, altered course and the onboard armed security team fired hand flares followed by a warning shot resulting in the pirates aborting the attack and moving away.;12.5833333333;43.3333333333;4.0;seven pirates in two skiffs chased a tanker underway. master raised alarm, altered course and the onboard armed security team fired hand flares followed by a warning shot resulting in the pirates aborting the attack and moving away.;0;0;111.307229049;10.9303601552;4.0;6.0;G;651.464809412
2012;6;3;;BCD;14:20N;052:34E;Product Tanker;Bahamas;Steaming;Fired upon;-1;-1;;0;0;0;0;0;0;A tanker underway noticed a dhow lowering a skiff which was seen proceeding towards the tanker. Master raised alarm, altered course, sounded ship_„Žs horn and alerted the armed security team. The security team leader fired rocket flares which were ignored by the skiff. The skiff with six armed pirates continued to close in the tanker and fired upon her. The team leader obtained permission from the Master and fired one warning round resulting in the pirates aborting the attack and moving back to their mother vessel. No injuries to crew. The tanker continued her passage.;14.3333333333;52.5666666667;5.0;a tanker underway noticed a dhow lowering a skiff which was seen proceeding towards the tanker. master raised alarm, altered course, sounded ship_„Žs horn and alerted the armed security team. the security team leader fired rocket flares which were ignored by the skiff. the skiff with six armed pirates continued to close in the tanker and fired upon her. the team leader obtained permission from the master and fired one warning round resulting in the pirates aborting the attack and moving back to their mother vessel. no injuries to crew. the tanker continued her passage.;0;0;328.640608825;144.818408499;6.0;22.0;G;312.898533873
